,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,std_mfcc_0,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfccs_delta_0,std_mfccs_delta_1,std_mfccs_delta_2,std_mfccs_delta_3,std_mfccs_delta_4,std_mfccs_delta_5,std_mfccs_delta_6,std_mfccs_delta_7,std_mfccs_delta_8,std_mfccs_delta_9,std_mfccs_delta_10,std_mfccs_delta_11,std_mfccs_delta_12,std_mfccs_delta2_0,std_mfccs_delta2_1,std_mfccs_delta2_2,std_mfccs_delta2_3,std_mfccs_delta2_4,std_mfccs_delta2_5,std_mfccs_delta2_6,std_mfccs_delta2_7,std_mfccs_delta2_8,std_mfccs_delta2_9,std_mfccs_delta2_10,std_mfccs_delta2_11,std_mfccs_delta2_12
7302_86814_000002_000002.wav,-318.0539,91.33797,29.35426,18.293837,5.349589,-2.2878487,-5.6640253,10.207988,-9.264572,6.072138,-6.67748,0.42649707,-0.5376546,132.5228,59.612488,30.030535,22.197062,23.416319,16.673449,16.661016,12.812314,15.427824,9.678831,11.111312,7.945042,8.325751,21.035759,12.183918,6.3231983,3.4223938,3.7430005,3.2965465,3.3134851,2.0125797,2.6924055,1.8903611,2.3407571,1.5456939,1.66213,13.870201,6.997626,4.1334653,2.2999897,2.3142095,2.3005211,2.2343328,1.5077499,1.8239744,1.1482984,1.5355946,0.94243073,1.1494058
7302_86814_000002_000003.wav,-296.24857,80.55812,11.692376,22.310396,6.1136894,-1.9595448,-4.896899,8.769505,-8.54532,5.236445,-5.297611,1.352978,-2.8606594,116.09874,64.43332,31.862362,29.228065,19.387417,21.463924,15.595319,15.287991,16.009762,11.024445,10.481948,8.74557,9.402557,20.278584,14.178974,6.5600653,6.1697235,3.5891702,4.365701,2.8159182,2.9500606,2.7245455,2.105755,2.0987628,1.6565042,1.7599461,13.258833,8.349922,4.2744813,3.7243035,2.4199014,2.7149825,2.0815682,1.9965097,1.718022,1.4013579,1.4212047,1.1016463,1.1649489
7312_92432_000004_000000.wav,-265.05298,72.64994,12.66074,25.603771,2.730946,10.164043,-4.938085,-4.1080437,-18.506792,8.897538,-9.84649,0.9675663,-9.625679,113.54086,90.02324,41.437656,33.052605,26.010296,21.091671,17.668776,16.739555,16.659033,15.500103,14.0426,10.464314,10.705931,20.391306,17.392536,8.589803,6.137609,5.026918,4.1284246,3.1164694,3.1252644,2.8957896,2.8964963,2.4662566,1.9995147,2.0079727,11.574444,10.358781,5.244328,3.5963447,3.0659838,2.5363946,2.0521991,2.062971,1.9086479,2.050036,1.6877632,1.3607637,1.3948435
7312_92432_000005_000000.wav,-262.3413,96.31796,4.4733486,27.167768,8.520007,2.8234863,-8.572226,0.06895698,-21.025053,1.8357335,-7.3069577,0.60114485,-6.4511113,112.01338,77.048004,33.409203,36.798454,23.640154,20.048008,16.989191,15.005103,15.946818,15.301071,12.855922,10.764778,10.397812,18.627203,15.60129,6.449953,6.7722616,4.973637,4.00586,3.048481,2.8126264,3.072631,3.2207427,2.3801568,2.02603,2.0986922,11.602749,9.385959,3.84072,3.8978343,2.833345,2.5790198,2.0696142,1.9955417,2.1375751,2.0691726,1.3908861,1.5037624,1.2758858
7312_92432_000005_000002.wav,-278.0516,68.87521,12.616599,28.89409,5.4723244,2.6443992,-5.5440216,-1.2322286,-15.356606,7.3834453,-10.571762,1.617842,-7.1349783,120.72147,88.34479,40.41144,30.573278,27.743649,21.788128,16.459381,15.369233,15.130108,16.085325,13.335372,9.710966,10.188753,20.024715,16.509811,8.044159,5.4426417,4.867506,4.3657475,2.8586168,2.7600012,2.8302357,3.1570392,2.4941401,1.9532313,1.9764484,10.772289,9.058225,4.66349,3.0232632,2.447168,2.6640713,1.8578722,1.9185486,1.7423222,2.1416323,1.546414,1.260861,1.3503038
7367_86737_000042_000000.wav,-278.76947,41.194546,-11.293925,39.054832,-5.7841167,3.6961145,-14.035263,3.0308177,-3.337375,2.4424944,-8.547075,4.4966664,-5.7868094,114.12031,68.124016,27.632069,25.839241,24.133924,22.378304,14.419505,13.844396,12.77683,14.885436,12.486003,8.041101,8.843835,20.817167,16.987528,5.3275633,4.606777,4.5181775,4.8967466,2.701358,2.6841278,2.702944,2.8280573,2.2911022,1.6288354,1.8490486,10.247691,10.073224,3.259744,2.8902798,2.545389,2.5392947,1.7947081,1.545704,1.5183773,1.5454428,1.2799739,1.1516762,1.1145303
7367_86737_000043_000000.wav,-295.0757,79.10987,-10.638105,23.738527,-7.0010366,-3.4795325,-4.471156,-1.1230193,-12.434555,0.7482455,-8.293232,-1.1779608,-5.82848,122.86776,59.36126,28.297844,27.579357,28.021254,22.57357,14.8792,12.9889,14.844417,11.656644,13.276603,10.630082,9.81433,20.152554,12.313381,5.5555344,5.603329,5.21245,4.4852753,2.9029465,2.64731,2.6453476,2.1736262,2.5358672,2.107278,1.8875784,11.093061,7.0536976,3.5337117,3.120403,2.8843296,2.6771195,1.7729584,1.7635701,1.7079072,1.4077092,1.5359118,1.372771,1.2255405
7367_86737_000044_000000.wav,-292.99374,65.25549,-16.673702,33.383537,-3.671395,1.5462096,-7.9751353,-0.74627143,-9.342183,2.6611285,-7.7845926,0.17493509,-7.9371715,115.67393,63.55971,28.406397,26.06661,28.239119,20.484674,14.659691,13.47295,14.026103,11.650476,13.302244,9.672965,8.999349,18.077337,13.003817,5.5283,5.359144,5.114602,3.9901419,2.798409,2.6521425,2.659049,2.0616326,2.451321,1.815526,1.617462,9.414274,8.16792,3.3322203,3.1793635,3.1133025,2.1749566,1.868311,1.8025486,1.6198989,1.3163799,1.4428968,1.2607034,1.1437002
7402_59171_000003_000000.wav,-303.04837,85.60779,-23.445,28.332083,3.3142662,-14.267088,-25.31495,-20.97968,-22.400831,-1.9958471,-28.683954,-5.538524,-20.39613,112.57436,68.16099,27.606539,25.066498,21.541466,13.110089,16.334429,16.739243,8.123495,11.393182,12.965774,11.350557,7.1640368,26.598866,20.026705,2.9557848,6.4671426,6.4099536,2.215278,2.8427472,3.1527252,1.4499303,1.7263887,3.1808944,2.6151214,1.0490468,6.025258,9.925918,4.126918,1.0016184,3.2464833,2.8283656,3.5237496,1.9455596,0.955832,1.404056,1.691554,1.6291822,1.0443537
7402_59171_000003_000001.wav,-347.4122,132.62045,-34.026714,-6.549566,-18.907242,-23.91621,-23.253935,-13.8026905,-24.28793,1.7429415,-13.464978,-6.4632277,-14.246411,58.487556,67.65652,25.008474,39.515778,31.929762,21.061014,18.5413,17.805853,11.434489,8.148279,7.9837556,10.015965,7.450005,10.092222,13.529932,4.481677,6.496068,5.702124,4.7766404,3.151459,3.7945724,2.2735963,1.6061003,1.5587828,1.7699835,1.6617523,4.9483824,5.5123777,2.2762358,2.8745582,2.3044763,1.9180629,1.895567,2.3068204,1.5539751,1.2300937,1.1720004,1.4344753,0.9366475
7402_59171_000004_000000.wav,-308.73026,99.73513,-17.08836,12.337533,-1.8682284,-22.01681,-22.712196,-19.094124,-24.327503,-8.0575075,-15.219462,-8.8175535,-18.2256,84.649216,59.22615,28.947695,35.228992,23.781496,22.681278,16.18751,16.341267,11.149008,11.761415,11.375247,11.044388,8.375958,15.141104,13.079564,4.7930064,7.16096,4.6553545,4.6018744,3.0404885,3.589902,2.1175735,2.2536435,2.1215765,2.0530977,1.4123654,7.8120723,8.447349,3.259756,3.8965726,2.601889,2.8178399,1.984818,2.2676454,1.4506935,1.4606208,1.434336,1.4277735,1.0199313
7447_91186_000002_000002.wav,-313.73727,127.72894,26.99847,39.253693,25.455584,13.05856,-1.9715174,-4.7630706,-3.9750865,3.6895282,-10.390101,0.2871653,-5.6292763,86.44178,79.909,27.263521,28.200954,27.294952,17.959482,14.456298,13.7874,13.657101,11.57403,13.39178,11.704672,9.295516,15.939005,15.251459,5.063952,5.278212,5.148964,3.4390256,2.799641,2.6972003,2.7349803,2.1639042,2.5236888,2.1501102,1.7115307,9.7820215,7.805786,3.0915422,2.7807126,2.79707,1.91142,1.6288395,1.7297778,1.7067951,1.3957969,1.6364421,1.316342,1.0162345
7447_91186_000003_000001.wav,-321.827,109.6124,26.548286,36.847736,19.28081,16.329634,-3.8089092,-8.586539,-2.2635868,5.8066134,-8.146832,4.0385814,-4.9748473,83.940155,81.21966,27.353704,26.871332,23.920496,18.761986,13.758219,14.092677,13.736704,12.458309,12.182526,10.763079,9.930893,15.293358,15.97245,5.237583,5.1078377,4.913628,3.6027792,2.5620186,2.8502734,2.776923,2.2297413,2.1021912,2.184445,1.8806098,9.28892,8.127208,3.0069685,3.070622,2.714305,1.8701473,1.6360376,1.8034624,1.6681495,1.4657122,1.3404106,1.2857739,1.1802816
7447_91186_000003_000002.wav,-319.39258,104.60556,24.07248,43.143074,23.596949,14.898393,-4.108228,-2.8203752,-1.0026445,5.214558,-7.7734056,1.2842723,-8.56963,84.14204,83.813225,27.447289,32.714924,25.719706,19.44815,14.048856,13.736101,13.02071,12.577256,10.8449745,10.576464,9.7480135,15.535892,17.877188,5.5152907,5.7762284,4.8230367,3.817246,2.6979918,2.831258,2.684781,2.454365,1.9781804,2.2110784,1.6966691,10.695764,8.790287,3.2712176,2.9896286,2.4905581,2.1071556,1.7448667,1.7584447,1.653834,1.385607,1.4004759,1.43559,1.0988553
7505_258958_000002_000000.wav,-345.59457,31.9729,-19.867825,28.648338,0.9511734,13.340771,-13.274938,-0.26076046,-19.980536,2.3571248,-1.3926473,7.220683,-14.458318,165.4868,125.25401,28.497948,38.213154,27.696579,18.547647,25.037243,12.972991,18.760765,12.874063,14.034202,11.77958,10.560242,23.564623,28.396366,3.76558,10.120208,6.3912206,3.5646465,3.8612096,1.8203682,4.1370025,2.7106085,2.892607,2.3821127,2.3046923,14.196127,13.256734,2.9416006,4.036321,3.3744314,2.3416553,2.1307807,1.3542806,2.4331753,1.5495621,1.3627129,1.3293089,1.6025153
7505_258958_000003_000000.wav,-370.71832,92.042076,1.9157097,35.61449,15.966479,-0.05799101,-19.971125,4.6647115,-12.308586,-11.547402,-7.867127,2.8851492,-7.6711874,140.86008,87.61961,42.342857,26.035252,28.600492,14.684603,21.961502,9.97751,11.540567,14.9869,11.044811,8.122667,7.211345,24.519718,22.209578,8.621976,5.2446394,4.599314,3.2751658,2.8846085,2.2752979,2.1506653,2.7849424,2.2716181,1.4843885,0.9625387,17.770105,8.29076,6.539664,3.957517,2.7255814,1.8273917,2.0446997,1.4763868,1.7260042,1.5323579,1.5957669,1.4017818,1.0867792
7505_258958_000006_000000.wav,-501.90976,159.8521,53.004345,23.814262,-14.024447,-11.864997,13.388229,6.690639,-11.347929,-6.674841,-7.063949,-4.5255566,-8.257008,145.83301,69.5906,36.67508,19.056376,26.514921,18.266172,11.5263,15.909298,17.717705,11.196867,8.913862,7.1567245,5.6623645,37.746304,15.090177,10.084889,4.450781,6.6834965,4.7040586,2.498274,1.4587237,3.0306695,2.8497167,1.6144775,1.2208059,1.3371983,10.814208,2.2474556,5.0517607,3.308128,2.2345717,2.2244344,2.0800815,2.3409371,1.8854158,1.8541543,1.1950735,1.0964315,0.9906589
7511_102419_000002_000000.wav,-362.25586,55.604397,5.375605,5.058421,-1.4071015,3.5215898,-13.298993,-9.928727,-21.69155,-2.4826531,-11.932273,-5.0005207,-7.3819513,105.97015,64.97813,20.990955,20.550722,15.3400955,14.684813,11.260279,13.413141,13.1041155,11.578904,9.890147,9.501279,7.428879,16.927073,13.422087,4.963843,3.8053532,3.405646,3.1349716,2.2264476,2.8365123,2.0544758,2.0733669,1.5708841,1.3200796,1.1622524,8.078561,6.0287986,2.6650758,2.480576,2.111928,1.7785674,1.382017,1.6323034,1.1515341,1.3438793,0.7438192,1.2720641,0.7188608
7511_102419_000003_000000.wav,-366.62537,89.57292,-10.861567,5.156599,-8.964968,-5.2692404,-6.4604034,-8.05339,-22.780556,-4.3630958,-10.742802,-0.38188607,-5.9735537,109.36401,66.06733,32.76313,23.284176,15.923376,16.609472,11.657787,16.688515,14.18218,14.502861,11.213925,9.561097,7.5247355,21.64506,14.827522,5.7728004,4.585401,3.0778835,3.5907347,2.3457031,3.1031933,2.7602682,2.8977456,1.9955544,1.9654175,1.3597999,12.111709,8.596256,3.6185873,2.5513468,1.8109782,2.2632024,1.3143682,1.9412817,1.4084193,1.9042218,1.4939276,1.2956281,1.024767
7511_102419_000004_000001.wav,-433.88007,105.71711,0.7803689,11.60594,-7.068755,-12.165074,1.2199364,2.7929227,-22.86589,-3.1392016,-10.079713,-1.2985946,-6.970235,143.9017,41.217422,34.21055,18.38555,14.208625,15.313723,11.63798,15.695218,20.524405,11.949964,8.649575,4.79229,11.217704,15.6982155,7.983116,6.304174,4.3373795,2.7804475,3.7277443,3.0861583,2.704289,4.038911,2.6154325,1.9617636,0.90067637,2.6408722,7.279405,4.8946486,2.5914688,1.7433708,2.3980253,1.275977,1.9641966,1.439567,1.8066598,1.6521595,0.77672464,0.76245475,1.4409643
7517_100429_000001_000000.wav,-313.78683,134.45372,2.159996,14.770697,-6.5172343,1.7242062,17.341974,2.7084684,-3.0245023,9.906577,0.8506775,8.026749,-6.359808,106.64377,35.91497,26.025568,22.85186,24.587812,7.5203185,19.764008,13.354319,10.84871,8.451594,7.5373926,7.479256,10.493538,12.521642,5.004062,4.715989,5.7300715,5.556102,1.2245322,3.9422169,2.8702235,1.5692546,1.9457133,1.2770112,1.2190872,2.0201497,12.714054,5.0317016,5.1435347,2.6402137,3.183526,1.337413,1.4048219,2.028374,0.98789304,1.4524084,1.0184574,0.88711286,1.6463401
7517_100429_000002_000001.wav,-294.26233,109.99941,5.3383245,29.905338,5.6718554,-4.123569,4.3966937,3.703746,-5.74248,7.614769,-3.899939,9.15034,-8.491066,115.9511,60.063496,31.170425,27.63174,24.249107,20.217403,15.91559,13.974917,13.000617,11.090347,11.565368,9.196812,13.608736,18.568935,12.826042,6.352771,5.4610496,4.460328,4.224817,3.0525243,2.8265288,2.1661787,2.1190772,1.9694897,1.6299471,2.484855,12.414613,7.286378,4.166197,2.8837986,2.8077412,2.490752,1.7374345,1.8011161,1.3435221,1.5449781,1.233216,1.1626058,1.5984098
7517_100429_000002_000002.wav,-311.51636,102.355354,9.85051,28.757404,5.71551,-0.7603283,2.5752969,1.1563584,-2.8232179,7.1703053,-4.42335,9.668005,-7.4251275,128.8094,65.6287,29.225569,27.605482,23.235384,21.116798,16.00672,14.628122,12.874005,11.491815,11.8844,8.875122,13.126164,20.038408,13.484942,5.877308,5.4124923,4.2506785,4.0174937,2.8968534,3.1050153,2.2040606,2.0950737,1.8504258,1.6931434,2.305879,11.915466,8.200337,3.8246677,3.0519674,2.4902546,2.5301628,1.5826501,1.9376861,1.3904346,1.4359933,1.1315885,1.2480683,1.4174702
7635_105409_000003_000000.wav,-325.3587,68.76046,0.85666955,41.084946,14.775927,13.855778,-15.496578,-12.705207,16.52243,-10.863689,-21.823853,9.52563,-3.6377335,130.94478,77.28651,41.621037,31.747799,23.823542,17.204967,17.498245,23.18919,21.020994,17.322683,10.583868,11.777728,13.064366,21.671366,17.132757,8.647236,6.9892344,3.682761,3.754578,4.024538,4.7547455,4.493189,3.3152747,1.9792107,2.253371,3.1554954,14.687521,7.4245167,4.738417,3.4654436,2.4258695,2.2001572,1.9789743,2.6698267,2.2771316,2.1686473,1.7561306,1.3949058,1.3872324
7635_105409_000004_000000.wav,-295.0869,47.595917,12.082332,21.92735,-9.708763,17.769163,-9.398689,-6.296593,5.509513,-14.342693,-12.12731,5.7841454,-3.351422,122.18534,86.14079,43.49596,41.307247,22.81388,20.165417,20.919844,20.079432,16.589506,15.595754,14.351529,8.832819,11.754177,23.332598,17.595627,9.258663,8.463727,5.5326524,3.7974505,3.9447858,4.354456,3.080035,2.839911,2.442952,1.6411939,2.031243,10.297096,8.77043,4.9403214,4.246682,3.298205,2.297675,1.8392862,2.4221833,1.8078185,1.9279002,1.4875886,1.3058234,1.1788629
7635_105409_000004_000001.wav,-330.25153,79.38781,2.6572266,18.262253,-4.436317,14.989382,-5.8778367,-7.380943,7.598349,-11.33506,-8.523939,6.320436,-7.2534575,126.47942,87.43937,32.525978,42.56328,25.890347,16.66067,15.853435,20.31168,14.175539,17.921822,10.621683,8.955948,10.814114,22.118294,15.599677,6.8382053,8.389363,5.3731213,3.7476733,3.052561,4.0533185,2.4930108,3.4789846,1.8836241,1.8771207,2.2279987,11.629176,9.100259,3.6516917,4.2206597,2.9737213,2.4379156,1.8419513,2.474977,1.5264187,2.3581338,1.1760685,1.4003178,1.5600253
7780_274562_000002_000001.wav,-302.7457,85.996315,-24.04682,13.7381,-9.161409,-9.175914,-18.149632,-10.229042,-19.878855,-8.457904,-18.333902,-8.741291,-17.528273,82.903656,51.086918,33.890533,30.946486,19.75056,17.392721,15.689225,16.705395,13.71985,13.356927,11.709291,9.201862,10.853538,16.820856,10.842674,6.562226,5.482163,3.6973462,3.497704,3.0825658,3.035808,2.4490478,2.593538,2.2738318,1.7094483,1.9021574,11.940903,6.9299603,4.3123727,3.347938,2.5495641,2.226107,2.0788155,1.9593606,1.6715121,1.6924806,1.5001281,1.2076688,1.4468411
7780_274562_000002_000002.wav,-278.77338,86.38672,-24.322496,12.520974,-12.677378,-5.575639,-19.361792,-14.141886,-17.287054,-9.802568,-19.858519,-2.069992,-19.930956,97.18299,50.891434,38.240376,28.823706,28.161392,21.090649,18.634361,17.306686,13.787041,13.045494,13.468043,10.206082,11.671452,17.093555,9.401269,8.098351,5.7334156,4.469209,4.3042274,3.799957,3.16031,2.373398,2.7160997,2.204763,1.8142929,1.9712064,11.510346,6.1848006,4.353097,3.3899996,2.3298054,2.3898318,2.3912063,2.2462907,1.6337312,1.6627686,1.2655509,1.2184376,1.16004
7780_274562_000002_000004.wav,-289.99536,80.57568,-33.223045,9.756788,-8.88533,-10.210963,-26.223866,-7.317972,-14.381143,-5.3225584,-16.464043,-8.0912485,-14.625176,75.71889,52.677483,39.59204,31.765135,16.277044,21.094973,14.141966,14.19949,13.264932,10.560508,10.615768,9.814204,8.518879,12.822582,11.495189,8.199751,6.1663656,3.1606581,3.2294376,2.850719,2.7113225,2.4428656,2.2839627,1.8165405,2.0670104,1.5610858,11.272533,5.24459,4.2897778,2.9798362,1.7156442,1.9396727,2.0402167,1.8366982,1.4017816,1.1871254,1.1472,1.2186626,0.9161337
7794_295947_000005_000000.wav,-267.265,81.74885,-12.359557,30.48213,-16.035357,-2.2786717,-2.5605555,-6.522178,-3.1429396,0.592284,-3.9699416,1.7556134,-5.0517397,102.73553,68.50707,45.308403,28.124548,24.051863,23.254385,16.059963,17.349607,13.228559,11.964492,11.144154,10.357553,11.861524,19.39789,13.658297,9.763381,5.390573,4.8517094,4.338563,3.2563448,3.4052114,2.4296508,2.2129416,2.1506157,1.914611,2.1503005,10.552639,7.347059,5.5991907,3.1259844,2.8012755,2.535227,2.0023189,2.051641,1.556967,1.4689407,1.3211966,1.288557,1.2725368
7794_295947_000006_000000.wav,-268.25836,79.29753,-9.548037,38.195156,-11.063398,-2.5792835,-3.720512,-8.662083,-4.1443696,2.319505,-4.055977,2.615547,-8.514172,111.05247,71.93401,41.44892,29.368984,20.19753,22.761707,14.942888,18.462223,12.546743,12.138919,8.90354,9.697631,10.836944,16.732254,13.880145,8.6803255,5.8793545,3.7588234,4.531463,2.6598828,3.44408,2.3374968,2.4154496,1.8260965,1.7949616,1.8771269,11.231197,8.588994,5.3767033,3.228638,2.4423563,3.088732,1.9600126,2.3260047,1.5667261,1.6039927,1.2981373,1.2469858,1.2031702
7794_295947_000006_000001.wav,-290.06693,101.95951,-18.796144,43.58824,-13.689931,-9.5881,-0.6775338,-8.8828,-5.2675343,-2.0862622,0.28463936,-1.077044,-8.439114,109.55545,45.87752,42.629078,27.944489,25.140804,18.500078,13.482742,16.023071,12.740279,11.382965,10.017895,8.259966,10.632891,21.617237,9.730982,9.778395,5.383952,4.310602,3.8301291,3.0284698,3.4304895,2.4167628,2.0456522,2.01505,1.8057697,2.2647579,13.667931,4.979369,5.688393,2.900615,2.7163014,2.3418353,1.6263442,2.0049944,1.5442339,1.5301661,1.2213194,1.2654756,1.1509644
78_368_000000_000000.wav,-264.98373,86.91577,-2.085652,39.152245,21.212488,12.504424,-5.430783,13.996338,-6.372483,7.967776,-2.8321836,6.9690137,-3.48764,125.724365,61.146965,25.928349,29.416462,23.661201,15.46247,12.485365,14.198924,12.3922615,12.593431,10.035365,9.503241,7.2228284,23.51306,14.965502,5.2596064,6.3522434,4.539319,3.6543653,2.468582,3.2578526,2.8099902,2.6215692,2.1820335,2.3007135,1.6609402,13.865485,8.4061775,3.5873048,4.6549015,2.2180831,1.9551966,1.8640361,2.1029644,1.7171354,1.3754532,1.3296367,1.5194367,1.0213772
78_368_000001_000000.wav,-333.0232,95.55701,16.10463,26.95258,14.340439,13.177192,-2.3356664,6.6895146,-4.0860376,1.3265605,-3.008604,1.249403,-4.4155583,131.81567,71.19695,29.405005,24.098957,22.48212,16.566801,15.306497,12.161348,11.571476,11.231086,10.078339,9.281074,8.42813,17.007608,13.589943,5.536808,4.636669,4.7176843,3.4308298,2.8876073,2.2676945,2.0014296,2.1287165,1.8712258,1.8248248,1.5712163,9.436057,6.9088345,3.2741654,2.631626,2.6171284,2.0411115,1.8959963,1.6081482,1.3433828,1.4441801,1.25558,1.1237355,0.99421173
78_368_000002_000000.wav,-261.7666,88.86039,12.316688,27.785439,5.8318005,15.872512,-4.8383126,7.1778884,-6.8457475,5.087398,0.5530419,1.5416005,-5.91673,121.64499,67.835495,25.585215,19.708652,22.445808,16.608742,13.791742,9.8685875,14.08261,10.738265,11.032957,9.939012,8.332624,20.530138,12.4720955,5.9993577,4.1661215,4.2677884,3.365053,2.78409,1.718316,2.5739264,1.9523095,2.1257868,1.7174972,1.4443998,10.226965,6.980344,3.6484861,2.4758098,2.4539926,1.8818537,1.7297357,1.2718967,1.4907941,1.444553,1.3688287,1.1629031,1.2017391
7800_283478_000001_000000.wav,-365.32605,109.621506,-5.7708073,26.940714,-2.5994673,-13.899787,-32.884495,-8.906288,-11.224802,-4.6021757,-28.897945,-0.84200686,-18.248434,125.176315,72.51215,34.251812,32.793026,24.396263,11.551315,15.931705,16.733332,12.8689575,6.346962,18.92983,13.249807,10.816936,24.980568,19.759104,6.226041,7.6501245,4.068809,2.1159234,2.7930455,3.96483,2.1018207,1.476354,4.0179124,2.740283,2.4391758,13.192465,7.5929785,2.8610387,4.596956,3.8200862,1.7475163,2.5045686,2.0768497,1.3823764,1.0271678,1.6743206,1.4601067,1.5525074
7800_283478_000002_000000.wav,-337.35013,118.54757,14.095787,12.795192,-3.374955,-18.70569,-27.331335,-15.271063,-9.309128,-16.468405,-20.322638,-10.175317,-18.450674,86.13037,66.36668,41.29786,25.517601,24.489922,21.770508,15.892325,16.292795,13.75003,13.790907,14.047185,10.353468,10.268706,13.026511,12.154303,8.218555,5.2512565,5.468894,4.0447783,2.7645903,3.4202085,2.865213,2.7124922,2.6364102,1.562559,2.0673718,9.908376,7.661168,4.851603,3.459141,2.8265336,2.5740876,1.8533641,2.122692,1.7520095,2.383803,1.5322267,1.4732898,1.6099257
7800_283478_000003_000001.wav,-287.2933,104.40721,-0.91686606,20.535685,-4.227505,-20.491446,-32.90301,-13.292336,-12.264112,-11.778821,-19.889912,-7.8149567,-19.228935,87.97004,69.01188,43.440857,27.218828,25.248615,21.109974,16.406742,16.456001,13.182019,13.5784445,11.518358,10.867507,10.736256,16.541904,14.731374,8.82464,5.3650126,4.662443,4.0694203,2.916576,3.3962007,2.4267268,2.5401947,2.1785693,2.2918794,1.9965388,11.507554,8.560067,5.2559524,3.1536744,2.9118984,2.6165352,1.9233463,2.0943353,1.5557234,1.6417354,1.5194719,1.5936131,1.4512852
7859_102518_000006_000001.wav,-315.82227,113.96533,-13.227484,24.809927,13.030964,7.4985743,-12.09347,8.657432,-33.207733,-1.349732,-11.661951,-4.0714664,-5.5647154,73.35513,51.752445,32.234047,34.89179,18.801704,20.441069,15.173271,16.176777,15.658281,13.8327265,9.459061,8.628035,11.69902,14.071397,11.165721,6.853802,6.273367,3.9665303,4.072844,3.3084426,3.2931826,2.9003181,2.693369,1.8334899,1.6857374,2.1721728,8.867325,7.026186,3.3759074,3.099542,2.0521967,2.368614,2.1091228,2.0199218,2.0286996,1.4223888,1.3013825,1.238072,1.5396056
